Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Anthony Edwards,MIN,PHI,MIN vs. PHI,PTS,29.5,2026-02-22
Tyrese Maxey,PHI,MIN,PHI vs. MIN,PTS,30.5,2026-02-22
Julius Randle,MIN,PHI,MIN vs. PHI,PTS,22.5,2026-02-22
Kelly Oubre,PHI,MIN,PHI vs. MIN,PTS,16.0,2026-02-22
VJ Edgecombe,PHI,MIN,PHI vs. MIN,PTS,16.5,2026-02-22
Ayo Dosunmu,MIN,PHI,MIN vs. PHI,PTS,13.5,2026-02-22
Jaden McDaniels,MIN,PHI,MIN vs. PHI,PTS,15.5,2026-02-22
Donte DiVincenzo,MIN,PHI,MIN vs. PHI,PTS,11.5,2026-02-22
Dominick Barlow,PHI,MIN,PHI vs. MIN,PTS,9.5,2026-02-22
Quentin Grimes,PHI,MIN,PHI vs. MIN,PTS,11.5,2026-02-22
Jalen Green,PHX,POR,PHX vs. POR,PTS,23.0,2026-02-22
Grayson Allen,PHX,POR,PHX vs. POR,PTS,18.5,2026-02-22
Deni Avdija,POR,PHX,POR vs. PHX,PTS,23.5,2026-02-22
Collin Gillespie,PHX,POR,PHX vs. POR,PTS,18.5,2026-02-22
Jerami Grant,POR,PHX,POR vs. PHX,PTS,17.5,2026-02-22
Jrue Holiday,POR,PHX,POR vs. PHX,PTS,15.5,2026-02-22
Donovan Clingan,POR,PHX,POR vs. PHX,PTS,11.5,2026-02-22
Mark Williams,PHX,POR,PHX vs. POR,PTS,12.0,2026-02-22
Royce O'Neale,PHX,POR,PHX vs. POR,PTS,11.5,2026-02-22
Toumani Camara,POR,PHX,POR vs. PHX,PTS,12.5,2026-02-22
Scoot Henderson,POR,PHX,POR vs. PHX,PTS,12.5,2026-02-22
Vít Krejčí,POR,PHX,POR vs. PHX,PTS,8.5,2026-02-22
Jalen Brunson,NYK,CHI,NYK vs. CHI,PTS,26.5,2026-02-22
Karl-Anthony Towns,NYK,CHI,NYK vs. CHI,PTS,20.5,2026-02-22
OG Anunoby,NYK,CHI,NYK vs. CHI,PTS,17.5,2026-02-22
Matas Buzelis,CHI,NYK,CHI vs. NYK,PTS,15.5,2026-02-22
Josh Hart,NYK,CHI,NYK vs. CHI,PTS,12.0,2026-02-22
Mikal Bridges,NYK,CHI,NYK vs. CHI,PTS,15.5,2026-02-22
Jalen Smith,CHI,NYK,CHI vs. NYK,PTS,11.5,2026-02-22
Josh Giddey,CHI,NYK,CHI vs. NYK,PTS,14.0,2026-02-22
Guerschon Yabusele,CHI,NYK,CHI vs. NYK,PTS,9.5,2026-02-22
Isaac Okoro,CHI,NYK,CHI vs. NYK,PTS,9.5,2026-02-22
Kawhi Leonard,LAC,ORL,LAC vs. ORL,PTS,29.5,2026-02-22
Bennedict Mathurin,LAC,ORL,LAC vs. ORL,PTS,21.0,2026-02-22
Paolo Banchero,ORL,LAC,ORL vs. LAC,PTS,20.5,2026-02-22
Desmond Bane,ORL,LAC,ORL vs. LAC,PTS,17.5,2026-02-22
Anthony Black,ORL,LAC,ORL vs. LAC,PTS,14.5,2026-02-22
Derrick Jones,LAC,ORL,LAC vs. ORL,PTS,12.0,2026-02-22
Brook Lopez,LAC,ORL,LAC vs. ORL,PTS,10.5,2026-02-22
Jalen Suggs,ORL,LAC,ORL vs. LAC,PTS,13.0,2026-02-22
Wendell Carter,ORL,LAC,ORL vs. LAC,PTS,9.5,2026-02-22
Kris Dunn,LAC,ORL,LAC vs. ORL,PTS,6.5,2026-02-22
Nicolas Batum,LAC,ORL,LAC vs. ORL,PTS,4.5,2026-02-22
Anthony Edwards,MIN,PHI,MIN vs. PHI,PRA,40.0,2026-02-22
Tyrese Maxey,PHI,MIN,PHI vs. MIN,PRA,41.0,2026-02-22
